"","Transcript.stable.ID","baseMean_day_7_vs_0","log2FoldChange_day_7_vs_0","lfcSE_day_7_vs_0","stat_day_7_vs_0","pvalue_day_7_vs_0","padj_day_7_vs_0","baseMean_day_4_vs_0","log2FoldChange_day_4_vs_0","lfcSE_day_4_vs_0","stat_day_4_vs_0","pvalue_day_4_vs_0","padj_day_4_vs_0","baseMean_day_28_vs_0","log2FoldChange_day_28_vs_0","lfcSE_day_28_vs_0","stat_day_28_vs_0","pvalue_day_28_vs_0","padj_day_28_vs_0","baseMean_day_21_vs_0","log2FoldChange_day_21_vs_0","lfcSE_day_21_vs_0","stat_day_21_vs_0","pvalue_day_21_vs_0","padj_day_21_vs_0","baseMean_day_2_vs_0","log2FoldChange_day_2_vs_0","lfcSE_day_2_vs_0","stat_day_2_vs_0","pvalue_day_2_vs_0","padj_day_2_vs_0","baseMean_day_14_vs_0","log2FoldChange_day_14_vs_0","lfcSE_day_14_vs_0","stat_day_14_vs_0","pvalue_day_14_vs_0","padj_day_14_vs_0","baseMean_Intercept","log2FoldChange_Intercept","lfcSE_Intercept","stat_Intercept","pvalue_Intercept","padj_Intercept","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome.scaffold.name","Gene.description","GENCODE.basic.annotation","Gene.name"
"164","ENST00000566617",23.7696875072535,-22.9593678199669,4.35651494325411,-5.27012259088393,1.36332673302599e-07,0.00814151458428459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000131143","ENSG00000131143.10","ENST00000566617.1","16","cytochrome c oxidase subunit 4I1 [Source:HGNC Symbol;Acc:HGNC:2265]","","COX4I1"
"165","ENST00000569266",77.1408987191106,-22.963256366969,4.13522583055651,-5.55308399296748,2.8067312608734e-08,0.00167612377436838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000172775","ENSG00000172775.17","ENST00000569266.5","16","proteasome activator subunit 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29856]","GENCODE basic","PSME3IP1"
"166","ENST00000574581",21.8189040348897,-21.2679392241014,3.68076020277158,-5.7781376814732,7.55319897640596e-09,0.000451061936473011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000167699","ENSG00000167699.14","ENST00000574581.5","17","glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]","","GLOD4"
"167","ENST00000575858",44.8282131063648,18.67961515128,2.68238393115486,6.96381115854574,3.31188489991659e-12,1.97779142453219e-07,44.8282131063648,19.7387007283306,2.67872052823901,7.36870476790904,1.72293737870135e-13,1.09961309383478e-08,44.8282131063648,19.9391641956891,2.93678940613397,6.78944297267038,1.12567315340909e-11,7.65063758714486e-07,44.8282131063648,20.203847035514,2.67868444639662,7.54245131885257,4.6121831474937e-14,3.32593751132066e-09,44.8282131063648,18.3647132818071,2.67948171756546,6.85383041108898,7.1898311928011e-12,4.29362339171696e-07,44.8282131063648,19.7890279410424,2.67975360059149,7.38464459444122,1.52861152934923e-13,9.4423862779431e-09,44.8282131063648,-13.8501172885511,2.06782613000973,-6.69791192187223,2.11418621489184e-11,1.74857999275059e-06,"ENSG00000170310","ENSG00000170310.15","ENST00000575858.5","17","syntaxin 8 [Source:HGNC Symbol;Acc:HGNC:11443]","","STX8"
"168","ENST00000578270",57.7008440157375,-21.9577024842144,2.809733492236,-7.81487018070897,5.50197058594679e-15,3.2856667945157e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000158201","ENSG00000158201.10","ENST00000578270.5","18","abhydrolase domain containing 3, phospholipase [Source:HGNC Symbol;Acc:HGNC:18718]","GENCODE basic","ABHD3"
"169","ENST00000579649",355.843137396889,-25.288826303773,3.60363369866752,-7.01759069272879,2.2572664163266e-12,1.34799435850192e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000130255","ENSG00000130255.13","ENST00000579649.5","19","ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:13631]","GENCODE basic","RPL36"
"170","ENST00000583036",385.328172289242,-25.0388224139169,4.22023974731934,-5.93303317182901,2.973887362687e-09,0.000177594605524942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000265681","ENSG00000265681.8","ENST00000583036.5","18","ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:10307]","","RPL17"
"171","ENST00000586016",15.0539913370878,-21.6850249313066,3.95231432824277,-5.4866650601011,4.09592696949214e-08,0.00244600566764132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000013306","ENSG00000013306.16","ENST00000586016.5","17","solute carrier family 25 member 39 [Source:HGNC Symbol;Acc:HGNC:24279]","GENCODE basic","SLC25A39"
"172","ENST00000591295",73.3835436120254,-22.4483676966189,2.96722344865892,-7.56544563799693,3.86537144004902e-14,2.30832251656847e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000087152","ENSG00000087152.16","ENST00000591295.5","17","ataxin 7 like 3 [Source:HGNC Symbol;Acc:HGNC:25416]","","ATXN7L3"
"173","ENST00000593274",31.2551943420529,16.3059184400916,2.8866832339201,5.6486691191081,1.61694732865734e-08,0.000965608605727591,31.2551943420529,20.0472924758209,2.8604712546984,7.00838802099225,2.41079453990311e-12,1.53861729125697e-07,31.2551943420529,17.1725824757623,3.1590143771709,5.43605708155765,5.44725105609362e-08,0.00370222418027403,31.2551943420529,19.3907157898197,2.86226334228317,6.77460927629116,1.24742919270416e-11,8.99546139442826e-07,31.2551943420529,19.1505456869934,2.86044475643904,6.69495386823478,2.15739679575639e-11,1.2883542184898e-06,31.2551943420529,19.082736554652,2.86366119200304,6.66375498887293,2.66918311402161e-11,1.64878110136229e-06,31.2551943420529,-13.8551396030652,2.18639293326086,-6.3369851742071,2.34304527750398e-10,1.93786245766522e-05,"ENSG00000104979","ENSG00000104979.9","ENST00000593274.1","19","chromosome 19 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:24991]","GENCODE basic","C19orf53"
"174","ENST00000594164",35.2089897663466,-21.5224655068113,3.47737663221178,-6.18928226164618,6.04387741466109e-10,3.60928271448731e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000104823","ENSG00000104823.9","ENST00000594164.5","19","enoyl-CoA hydratase 1 [Source:HGNC Symbol;Acc:HGNC:3149]","","ECH1"
"175","ENST00000594443",11.106942254164,-21.328053826321,3.84005073113789,-5.55410730732744,2.79034038054322e-08,0.0016663354684528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000105202","ENSG00000105202.9","ENST00000594443.5","19","fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]","","FBL"
"176","ENST00000596049",48.8525078870012,20.0397809451506,3.41675786860252,5.8651451802603,4.48739887174135e-09,0.00026797848582265,48.8525078870012,18.4967248353642,3.4179332350564,5.41166943978031,6.24398731304729e-08,0.00398503758293304,48.8525078870012,20.1040605461391,3.77433353703509,5.32651933086225,1.00112630191845e-07,0.00680415491098876,48.8525078870012,-30,3.6131732735463,-8.30295082155173,1.01556920958747e-16,7.32347268417716e-12,48.8525078870012,17.9583223528078,3.4174305966845,5.25491940355146,1.48089308137684e-07,0.00884359730336621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000104872","ENSG00000104872.11","ENST00000596049.5","19","PIH1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26075]","GENCODE basic","PIH1D1"
"177","ENST00000610761",99.492826173643,-23.4157903038298,3.74289006683596,-6.25607214898091,3.947941597168e-10,2.35763176299679e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000138834","ENSG00000138834.15","ENST00000610761.2","16","mitogen-activated protein kinase 8 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:6884]","GENCODE basic","MAPK8IP3"
"178","ENST00000613780",84.6799115449249,-22.9071373900208,4.26331507126336,-5.37308104306554,7.74025184941884e-08,0.00462232359943595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000225783","ENSG00000225783.9","ENST00000613780.4","22","myocardial infarction associated transcript [Source:HGNC Symbol;Acc:HGNC:33425]","GENCODE basic","MIAT"
"179","ENST00000614059",40.4854012297207,19.7451567118646,2.71832631689897,7.26371833621122,3.76591779494997e-13,2.24893078878822e-08,40.4854012297207,19.1067090820922,2.71877811744458,7.02768238404497,2.09992229639727e-12,1.34021240800666e-07,40.4854012297207,19.2863136318617,2.98269168391324,6.4660768445763,1.00579944456e-10,6.83591592495207e-06,40.4854012297207,19.9259802134433,2.71806672118532,7.33093858886357,2.28546382855546e-13,1.64809367604791e-08,40.4854012297207,19.4173057392314,2.71701012886784,7.14657097996259,8.89723934730208e-13,5.31325339342185e-08,40.4854012297207,18.2276543101707,2.72447872403135,6.69032727229362,2.22672045183965e-11,1.37546749030587e-06,40.4854012297207,-13.8089690679851,2.09313029514401,-6.59728116306063,4.18766145444725e-11,3.46348915912969e-06,"ENSG00000136643","ENSG00000136643.12","ENST00000614059.4","1","ribosomal protein S6 kinase C1 [Source:HGNC Symbol;Acc:HGNC:10439]","GENCODE basic","RPS6KC1"
"180","ENST00000614420",65.1638412619809,-23.61900165189,3.61453569975213,-6.53444968146523,6.38438543387493e-11,3.81262729340143e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000122203","ENSG00000122203.15","ENST00000614420.4","5","KIAA1191 [Source:HGNC Symbol;Acc:HGNC:29209]","GENCODE basic","KIAA1191"
"181","ENST00000616088",33.3670348704059,-22.3135695947757,3.82812076765459,-5.82885727726055,5.58082070041186e-09,0.000333275450587196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000118513","ENSG00000118513.20","ENST00000616088.4","6","MYB proto-oncogene, transcription factor [Source:HGNC Symbol;Acc:HGNC:7545]","GENCODE basic","MYB"
"182","ENST00000618250",36.658294619883,-22.077673081153,3.29204099697248,-6.70637853582525,1.9951376916224e-11,1.19145632668306e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000171792","ENSG00000171792.11","ENST00000618250.4","12","RAD9-HUS1-RAD1 interacting nuclear orphan 1 [Source:HGNC Symbol;Acc:HGNC:28206]","GENCODE basic","RHNO1"
"183","ENST00000618312",122.580171743117,-21.3581790426943,3.74657028516591,-5.70072824397808,1.1929668551611e-08,0.000712415946565105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000120254","ENSG00000120254.16","ENST00000618312.4","6","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:HGNC Symbol;Acc:HGNC:21055]","GENCODE basic","MTHFD1L"
"184","ENST00000621083",96.3836227294811,-22.954559425393,4.23898181783717,-5.41511155551615,6.12505062166139e-08,0.00365775773024375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000131115","ENSG00000131115.16","ENST00000621083.4","19","zinc finger protein 227 [Source:HGNC Symbol;Acc:HGNC:13020]","GENCODE basic","ZNF227"
"185","ENST00000621469",209.928146068943,22.3148180887159,3.35102004119472,6.65911209553975,2.75486769963606e-11,1.64515189286866e-06,209.928146068943,18.9154301574847,3.35328944641682,5.64085816620957,1.6920470256503e-08,0.00107989825271053,209.928146068943,22.3821040173631,3.6999606733092,6.04928159880812,1.45493154536017e-09,9.88844224804041e-05,209.928146068943,20.5009020728044,3.35186687099095,6.11626382009125,9.57946872007148e-10,6.90794648341794e-05,209.928146068943,20.8390333184517,3.35105524030781,6.21864810457064,5.01456490676737e-10,2.99459787102334e-05,209.928146068943,22.4078042129354,3.35105105400564,6.68679881380812,2.28105121755167e-11,1.40902814759384e-06,209.928146068943,-13.6727278980627,2.51140792260716,-5.44424813467527,5.20246573034425e-08,0.00430280333159582,"ENSG00000114738","ENSG00000114738.11","ENST00000621469.5","3","MAPK activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6888]","GENCODE basic","MAPKAPK3"
"186","ENST00000635631",21.4196351802265,-27.8428172649107,4.78884567212839,-5.81409783718004,6.09617540043933e-09,0.000364051402563436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000165195","ENSG00000165195.16","ENST00000635631.1","X","phosphatidylinositol glycan anchor biosynthesis class A [Source:HGNC Symbol;Acc:HGNC:8957]","","PIGA"
"187","ENST00000636849",87.356204956446,20.8392084722592,3.48619151111605,5.97764305426465,2.26389101359255e-09,0.00013519504354972,87.356204956446,-29.2038654886651,3.67912522026776,-7.93771990357527,2.05931728839134e-15,1.31429747979712e-10,87.356204956446,21.1970755747319,3.85275103399218,5.50180257891404,3.75927766229396e-08,0.00255499306317809,87.356204956446,19.2757000607535,3.48766124675672,5.52682691837648,3.26074359737043e-08,0.00235138742293576,87.356204956446,20.445100489948,3.48584444099921,5.86517867793534,4.48649300854878e-09,0.000267924389484516,87.356204956446,19.6033114593424,3.48746583475123,5.62107627378113,1.89771459104856e-08,0.0011722372800366,NA,NA,NA,NA,NA,NA,"ENSG00000219545","ENSG00000219545.12","ENST00000636849.1","7","UBAP1-MVB12-associated (UMA) domain containing 1 [Source:HGNC Symbol;Acc:HGNC:48955]","GENCODE basic","UMAD1"
"188","ENST00000642007",104.939705675052,-24.5083480664583,4.60634997058332,-5.32055710551118,1.03449969624304e-07,0.0061778252860242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000266714","ENSG00000266714.11","ENST00000642007.2","17","myosin XVB [Source:HGNC Symbol;Acc:HGNC:14083]","GENCODE basic","MYO15B"
"189","ENST00000643757",40.7775716425817,-21.7638059841261,3.58571751858639,-6.06958185392868,1.28243715560803e-09,7.65845820586004e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000104889","ENSG00000104889.7","ENST00000643757.1","19","ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518]","","RNASEH2A"
"190","ENST00000643776",206.601598963798,21.3495945935745,2.97507209024906,7.17616042433016,7.16964206882862e-13,4.28156685066307e-08,206.601598963798,21.4252933852435,2.97486696023044,7.20210136173078,5.92915878106308e-13,3.78410771725008e-08,206.601598963798,21.3286403914147,3.27368981619794,6.5151683845801,7.26081614694931e-11,4.9348136942741e-06,206.601598963798,20.010796610132,2.97621140071487,6.72358038992979,1.77312583336193e-11,1.27863650095395e-06,206.601598963798,21.825855523016,2.97455846340431,7.33751102610263,2.17602477166343e-13,1.29947847314197e-08,206.601598963798,22.5139113504338,2.97472740492386,7.56839477565846,3.77864208243054e-14,2.33410500073817e-09,206.601598963798,-13.6744151576708,2.26208851742832,-6.04503981710525,1.49373107909608e-09,0.000123542016358799,"ENSG00000124733","ENSG00000124733.5","ENST00000643776.1","6","male-enhanced antigen 1 [Source:HGNC Symbol;Acc:HGNC:6986]","GENCODE basic","MEA1"
"191","ENST00000643860",12.3064570492042,-29.37374684579,5.52467975749609,-5.31682344228815,1.05594438239373e-07,0.0063058886627789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000107815","ENSG00000107815.10","ENST00000643860.1","10","twinkle mtDNA helicase [Source:HGNC Symbol;Acc:HGNC:1160]","","TWNK"
"192","ENST00000643964",88.0825132198812,18.5071673064258,3.29353944341346,5.61923354020766,1.91806443485331e-08,0.0011454297192057,88.0825132198812,19.8511863460653,3.29010197788261,6.03360822233262,1.60338522846418e-09,0.000102331252051041,88.0825132198812,21.2806087258632,3.6301611062793,5.86216647218575,4.56866641182889e-09,0.00031050941267995,88.0825132198812,21.320005647513,3.28936129160131,6.48150317265212,9.08132583698593e-11,6.5487256875673e-06,88.0825132198812,18.8758103212224,3.29015780581006,5.73705318568299,9.63380112156967e-09,0.000575311335377898,88.0825132198812,20.8801423184035,3.28975315713363,6.34702402310221,2.19519863233023e-10,1.3559961471767e-05,88.0825132198812,-13.7425199826609,2.47006430675501,-5.56362842257933,2.64222251447987e-08,0.00218530297505087,"ENSG00000167522","ENSG00000167522.17","ENST00000643964.1","16","ankyrin repeat domain containing 11 [Source:HGNC Symbol;Acc:HGNC:21316]","","ANKRD11"
"193","ENST00000644097",64.4446104537693,-18.8266735876321,3.44260283887958,-5.46873237162593,4.53265542118971e-08,0.00270681116442607,64.4446104537693,18.7685078902179,3.2378034673813,5.79667916206097,6.76409176962848e-09,0.000431697864921229,64.4446104537693,22.0317855114805,3.56882416448294,6.17340179735993,6.6836070095435e-10,4.54251350403624e-05,64.4446104537693,-18.6447681460264,3.44260283887959,-5.41589286323089,6.09836107931765e-08,0.00439765014151754,64.4446104537693,20.8461163499213,3.23518544422933,6.44356149262014,1.1670195402768e-10,6.969207290625e-06,64.4446104537693,18.7783763765555,3.23941984623971,5.79683315774991,6.75788616499453e-09,0.000417441386297877,64.4446104537693,-13.6806448443744,2.43425896105397,-5.62004497600822,1.90907753875386e-08,0.00157894075997716,"ENSG00000165699","ENSG00000165699.15","ENST00000644097.1","9","TSC complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:12362]","GENCODE basic","TSC1"
"194","ENST00000644689",29.3523016817297,-22.4611979902418,4.06660559743085,-5.52332835139756,3.32637251812896e-08,0.00198644314037625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000142178","ENSG00000142178.9","ENST00000644689.1","21","salt inducible kinase 1 [Source:HGNC Symbol;Acc:HGNC:11142]","","SIK1"
"195","ENST00000644766",80.4126206955857,20.2852668029623,2.53191332475805,8.01183302943466,1.13011231243725e-15,6.7488047074128e-11,80.4126206955857,20.1179115429302,2.53162981459011,7.94662451318436,1.91662228467116e-15,1.22322667452283e-10,80.4126206955857,20.1174432793222,2.76907967872269,7.26502867862651,3.72959135602537e-13,2.53481676512264e-08,80.4126206955857,21.24108214337,2.53104271791823,8.39222585734972,4.77023369193898e-17,3.43991091993104e-12,80.4126206955857,19.9470780466624,2.53099938449268,7.88110742692283,3.24492170185402e-15,1.93780234191318e-10,80.4126206955857,19.2652193594061,2.5344284883556,7.60140577961459,2.92931010442322e-14,1.80946414460327e-09,80.4126206955857,-13.7311733184105,1.97340966758525,-6.95809569799694,3.44902909868308e-12,2.85258849664782e-07,"ENSG00000131269","ENSG00000131269.19","ENST00000644766.1","X","ATP binding cassette subfamily B member 7 [Source:HGNC Symbol;Acc:HGNC:48]","GENCODE basic","ABCB7"
"196","ENST00000645643",32.017204963175,-22.3592074621222,3.45281364422629,-6.47564849018444,9.44055932003005e-11,5.63771321473554e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000094631","ENSG00000094631.22","ENST00000645643.2","X","histone deacetylase 6 [Source:HGNC Symbol;Acc:HGNC:14064]","","HDAC6"
"197","ENST00000646074",41.5842206105543,-22.2527202600924,3.14928951298576,-7.06594937313186,1.59521571172487e-12,9.5263091872786e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000168036","ENSG00000168036.18","ENST00000646074.1","3","catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514]","","CTNNB1"
"198","ENST00000646651",45.8791793507984,18.9504044357379,3.59413120597217,5.27259672775693,1.34506904234175e-07,0.00803248330705647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000077152","ENSG00000077152.12","ENST00000646651.1","1","ubiquitin conjugating enzyme E2 T [Source:HGNC Symbol;Acc:HGNC:25009]","GENCODE basic","UBE2T"
"199","ENST00000647152",51.8430829579913,-23.7806430002129,4.51852305704454,-5.26292390234416,1.41782273471153e-07,0.00846695380715033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000166340","ENSG00000166340.18","ENST00000647152.1","11","tripeptidyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:2073]","GENCODE basic","TPP1"
"200","ENST00000647396",91.9304688517703,-22.5121917729279,3.34901089941279,-6.7220419547978,1.79195335565091e-11,1.07011870492761e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000115355","ENSG00000115355.18","ENST00000647396.1","2","coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]","","CCDC88A"
"201","ENST00000648335",155.298152669494,-24.05148891901,2.62761360869298,-9.15335833222969,5.51905479013801e-20,3.29586913957462e-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000083168","ENSG00000083168.11","ENST00000648335.1","8","lysine acetyltransferase 6A [Source:HGNC Symbol;Acc:HGNC:13013]","","KAT6A"
"202","ENST00000649676",101.13273869083,-22.9956581326495,3.57375553395064,-6.43459182201775,1.23805577295868e-10,7.39342146495465e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000122218","ENSG00000122218.17","ENST00000649676.1","1","COPI coat complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:2230]","","COPA"
"203","ENST00000649919",145.502168708785,21.0884612038444,3.34745458548042,6.29984983076859,2.9793414877593e-10,1.7792031496601e-05,145.502168708785,20.1436541458552,3.34780741167257,6.01696921860608,1.77712857342742e-09,0.000113419899813285,145.502168708785,21.7849015611439,3.69560114941463,5.89481945707114,3.75091266853081e-09,0.000254930779516696,145.502168708785,21.4627124702602,3.34728842393188,6.41196985500552,1.43651246566187e-10,1.03589786923809e-05,145.502168708785,18.8605180322717,3.34813170315609,5.63314699194567,1.76950512073264e-08,0.00105671306799912,145.502168708785,21.8595607304805,3.34720711813948,6.53068661691632,6.54688569559291e-11,4.0440767630247e-06,145.502168708785,-13.7067434655999,2.50872485717578,-5.46362963096334,4.66496323533802e-08,0.00385825114305101,"ENSG00000104738","ENSG00000104738.19","ENST00000649919.1","8","minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]","GENCODE basic","MCM4"
"204","ENST00000650306",30.4381691797285,-22.5581498193283,2.69433425333437,-8.37243923667282,5.64376272186627e-17,3.3703422222441e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000185043","ENSG00000185043.13","ENST00000650306.1","15","calcium and integrin binding 1 [Source:HGNC Symbol;Acc:HGNC:16920]","GENCODE basic","CIB1"
"205","ENST00000650932",157.189146441142,20.5789711089485,3.72856557101385,5.51927295282963,3.40405098782353e-08,0.00203283116890846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000276043","ENSG00000276043.5","ENST00000650932.1","19","ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]","GENCODE basic","UHRF1"
"206","ENST00000651111",30.2618026166734,-19.1383223948455,2.91937841544366,-6.55561550143786,5.54128399134035e-11,3.30914397394863e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ENSG00000241489","ENSG00000241489.8","ENST00000651111.1","X","novel protein","GENCODE basic",""
